%%MatrixMarket matrix coordinate real general
%-------------------------------------------------------------------------------
% UF Sparse Matrix Collection, Tim Davis
% http://www.cise.ufl.edu/research/sparse/matrices/Bai/dwa512
% name: Bai/dwa512
% [SQUARE DIELECTRIC WAVEGUIDE, H. DONG]
% id: 1616
% date: 1993
% author: H. Dong
% ed: Z. Bai, D. Day, J. Demmel, J. Dongarra
% fields: name title A id date author ed kind
% kind: electromagnetics problem
%-------------------------------------------------------------------------------
244 245 .098693036826855
245 245 -.31511748843625
246 245 .30136391034561
230 246 .002792307308737
245 246 .30136391034561
246 246 -.65016412081964
247 246 .36080318809611
231 247 .002792307308737
246 247 .36080318809611
247 247 -.65016412081964
248 247 .36080318809611
232 248 .002792307308737
247 248 .36080318809611
248 248 -.65016412081964
249 248 .36080318809611
233 249 .002792307308737
248 249 .36080318809611
249 249 -.65016412081964
250 249 .36080318809611
234 250 .002792307308737
249 250 .36080318809611
250 250 -.65016412081964
251 250 .36080318809611
235 251 .002792307308737
250 251 .36080318809611
251 251 -.65016412081964
252 251 .30136391034561
236 252 .002792307308737
251 252 .30136391034561
252 252 -.31511748843625
253 252 .098693036826855
237 253 .002792307308737
252 253 .098693036826855
253 253 -.039487779696554
254 253 .028321681736464
238 254 .002792307308737
253 254 .028321681736464
254 254 .039608954369245
255 254 .0081273986713854
239 255 .002792307308737
254 255 .0081273986713854
255 255 .062307136537207
256 255 .002792307308737
240 256 .002792307308737
255 256 .002792307308737
256 256 .066548632875372
257 257 .066548632875372
258 257 .002792307308737
273 257 .002792307308737
257 258 .002792307308737
258 258 .062307136537207
259 258 .0081273986713854
274 258 .002792307308737
258 259 .0081273986713854
259 259 .039608954369245
260 259 .028321681736464
275 259 .002792307308737
259 260 .028321681736464
260 260 -.039487779696554
261 260 .098693036826855
276 260 .002792307308737
260 261 .098693036826855
261 261 -.31511748843625
262 261 .30136391034561
277 261 .002792307308737
261 262 .30136391034561
262 262 -.65016412081964
263 262 .36080318809611
278 262 .002792307308737
262 263 .36080318809611
263 263 -.65016412081964
264 263 .36080318809611
279 263 .002792307308737
263 264 .36080318809611
264 264 -.65016412081964
265 264 .36080318809611
280 264 .002792307308737
264 265 .36080318809611
265 265 -.65016412081964
266 265 .36080318809611
281 265 .002792307308737
265 266 .36080318809611
266 266 -.65016412081964
267 266 .36080318809611
282 266 .002792307308737
266 267 .36080318809611
267 267 -.65016412081964
268 267 .30136391034561
283 267 .002792307308737
267 268 .30136391034561
268 268 -.31511748843625
269 268 .098693036826855
284 268 .002792307308737
268 269 .098693036826855
269 269 -.039487779696554
270 269 .028321681736464
285 269 .002792307308737
269 270 .028321681736464
270 270 .039608954369245
271 270 .0081273986713854
286 270 .002792307308737
270 271 .0081273986713854
271 271 .062307136537207
272 271 .002792307308737
287 271 .002792307308737
271 272 .002792307308737
272 272 .066548632875372
288 272 .002792307308737
257 273 .002792307308737
273 273 .062307136537207
274 273 .002792307308737
289 273 .0081273986713854
258 274 .002792307308737
273 274 .002792307308737
274 274 .058065640199043
275 274 .0081273986713854
290 274 .0081273986713854
259 275 .002792307308737
274 275 .0081273986713854
275 275 .035367458031081
276 275 .028321681736464
291 275 .0081273986713854
260 276 .002792307308737
275 276 .028321681736464
276 276 -.043729276034719
277 276 .098693036826855
292 276 .0081273986713854
261 277 .002792307308737
276 277 .098693036826855
277 277 -.31935898477441
278 277 .30136391034561
293 277 .0081273986713854
262 278 .002792307308737
277 278 .30136391034561
278 278 -.6544056171578
279 278 .36080318809611
294 278 .0081273986713854
263 279 .002792307308737
278 279 .36080318809611
279 279 -.6544056171578
280 279 .36080318809611
295 279 .0081273986713854
264 280 .002792307308737
279 280 .36080318809611
280 280 -.6544056171578
281 280 .36080318809611
296 280 .0081273986713854
265 281 .002792307308737
280 281 .36080318809611
281 281 -.6544056171578
282 281 .36080318809611
297 281 .0081273986713854
266 282 .002792307308737
281 282 .36080318809611
282 282 -.6544056171578
283 282 .36080318809611
298 282 .0081273986713854
267 283 .002792307308737
282 283 .36080318809611
283 283 -.6544056171578
284 283 .30136391034561
299 283 .0081273986713854
268 284 .002792307308737
283 284 .30136391034561
284 284 -.31935898477441
285 284 .098693036826855
300 284 .0081273986713854
269 285 .002792307308737
284 285 .098693036826855
285 285 -.043729276034719
286 285 .028321681736464
301 285 .0081273986713854
270 286 .002792307308737
285 286 .028321681736464
286 286 .035367458031081
287 286 .0081273986713854
302 286 .0081273986713854
271 287 .002792307308737
286 287 .0081273986713854
287 287 .058065640199043
288 287 .002792307308737
303 287 .0081273986713854
272 288 .002792307308737
287 288 .002792307308737
288 288 .062307136537207
304 288 .0081273986713854
273 289 .0081273986713854
289 289 .039608954369245
290 289 .002792307308737
305 289 .028321681736464
274 290 .0081273986713854
289 290 .002792307308737
290 290 .035367458031081
291 290 .0081273986713854
306 290 .028321681736464
275 291 .0081273986713854
290 291 .0081273986713854
291 291 .012669275863119
292 291 .028321681736464
307 291 .028321681736464
276 292 .0081273986713854
291 292 .028321681736464
292 292 -.066427458202681
293 292 .098693036826855
308 292 .028321681736464
277 293 .0081273986713854
292 293 .098693036826855
293 293 -.34205716694237
294 293 .30136391034561
309 293 .028321681736464
278 294 .0081273986713854
293 294 .30136391034561
294 294 -.67710379932577
295 294 .36080318809611
310 294 .028321681736464
279 295 .0081273986713854
294 295 .36080318809611
295 295 -.67710379932577
296 295 .36080318809611
311 295 .028321681736464
280 296 .0081273986713854
295 296 .36080318809611
296 296 -.67710379932577
297 296 .36080318809611
312 296 .028321681736464
281 297 .0081273986713854
296 297 .36080318809611
297 297 -.67710379932577
298 297 .36080318809611
313 297 .028321681736464
282 298 .0081273986713854
297 298 .36080318809611
298 298 -.67710379932577
299 298 .36080318809611
314 298 .028321681736464
283 299 .0081273986713854
298 299 .36080318809611
299 299 -.67710379932577
300 299 .30136391034561
315 299 .028321681736464
284 300 .0081273986713854
299 300 .30136391034561
300 300 -.34205716694237
301 300 .098693036826855
316 300 .028321681736464
285 301 .0081273986713854
300 301 .098693036826855
301 301 -.066427458202681
302 301 .028321681736464
317 301 .028321681736464
286 302 .0081273986713854
301 302 .028321681736464
302 302 .012669275863119
303 302 .0081273986713854
318 302 .028321681736464
287 303 .0081273986713854
302 303 .0081273986713854
303 303 .035367458031081
304 303 .002792307308737
319 303 .028321681736464
288 304 .0081273986713854
303 304 .002792307308737
304 304 .039608954369245
320 304 .028321681736464
289 305 .028321681736464
305 305 -.039487779696554
306 305 .002792307308737
321 305 .098693036826855
290 306 .028321681736464
305 306 .002792307308737
306 306 -.043729276034719
307 306 .0081273986713854
322 306 .098693036826855
291 307 .028321681736464
306 307 .0081273986713854
307 307 -.066427458202681
308 307 .028321681736464
323 307 .098693036826855
292 308 .028321681736464
307 308 .028321681736464
308 308 -.14552419226848
309 308 .098693036826855
324 308 .098693036826855
293 309 .028321681736464
308 309 .098693036826855
309 309 -.42115390100817
310 309 .30136391034561
325 309 .098693036826855
294 310 .028321681736464
309 310 .30136391034561
310 310 -.75620053339157
311 310 .36080318809611
326 310 .098693036826855
295 311 .028321681736464
310 311 .36080318809611
311 311 -.75620053339157
312 311 .36080318809611
327 311 .098693036826855
296 312 .028321681736464
311 312 .36080318809611
312 312 -.75620053339157
313 312 .36080318809611
328 312 .098693036826855
297 313 .028321681736464
312 313 .36080318809611
313 313 -.75620053339157
314 313 .36080318809611
329 313 .098693036826855
298 314 .028321681736464
313 314 .36080318809611
314 314 -.75620053339157
315 314 .36080318809611
330 314 .098693036826855
299 315 .028321681736464
314 315 .36080318809611
315 315 -.75620053339157
316 315 .30136391034561
331 315 .098693036826855
300 316 .028321681736464
315 316 .30136391034561
316 316 -.42115390100817
317 316 .098693036826855
332 316 .098693036826855
301 317 .028321681736464
316 317 .098693036826855
317 317 -.14552419226848
318 317 .028321681736464
333 317 .098693036826855
302 318 .028321681736464
317 318 .028321681736464
318 318 -.066427458202681
319 318 .0081273986713854
334 318 .098693036826855
303 319 .028321681736464
318 319 .0081273986713854
319 319 -.043729276034719
320 319 .002792307308737
335 319 .098693036826855
304 320 .028321681736464
319 320 .002792307308737
320 320 -.039487779696554
336 320 .098693036826855
305 321 .098693036826855
321 321 -.31511748843625
322 321 .002792307308737
337 321 .30136391034561
306 322 .098693036826855
321 322 .002792307308737
322 322 -.31935898477441
323 322 .0081273986713854
338 322 .30136391034561
307 323 .098693036826855
322 323 .0081273986713854
323 323 -.34205716694237
324 323 .028321681736464
339 323 .30136391034561
308 324 .098693036826855
323 324 .028321681736464
324 324 -.42115390100817
325 324 .098693036826855
340 324 .30136391034561
309 325 .098693036826855
324 325 .098693036826855
325 325 -.69678360974787
326 325 .30136391034561
341 325 .30136391034561
310 326 .098693036826855
325 326 .30136391034561
326 326 -1.0318302421313
327 326 .36080318809611
342 326 .36587123036905
311 327 .098693036826855
326 327 .36080318809611
327 327 -1.0318302421313
328 327 .36080318809611
343 327 .30136391034561
312 328 .098693036826855
327 328 .36080318809611
328 328 -1.0318302421313
329 328 .36080318809611
344 328 .30136391034561
313 329 .098693036826855
328 329 .36080318809611
329 329 -1.0318302421313
330 329 .36080318809611
345 329 .30136391034561
314 330 .098693036826855
329 330 .36080318809611
330 330 -1.0318302421313
331 330 .36080318809611
346 330 .30136391034561
315 331 .098693036826855
330 331 .36080318809611
331 331 -1.0318302421313
332 331 .30136391034561
347 331 .36587123036905
316 332 .098693036826855
331 332 .30136391034561
332 332 -.69678360974787
333 332 .098693036826855
348 332 .30136391034561
317 333 .098693036826855
332 333 .098693036826855
333 333 -.42115390100817
334 333 .028321681736464
349 333 .30136391034561
318 334 .098693036826855
333 334 .028321681736464
334 334 -.34205716694237
335 334 .0081273986713854
350 334 .30136391034561
319 335 .098693036826855
334 335 .0081273986713854
335 335 -.31935898477441
336 335 .002792307308737
351 335 .30136391034561
320 336 .098693036826855
335 336 .002792307308737
336 336 -.31511748843625
352 336 .30136391034561
321 337 .30136391034561
337 337 -.65016412081964
338 337 .002792307308737
353 337 .36080318809611
322 338 .30136391034561
337 338 .002792307308737
338 338 -.6544056171578
339 338 .0081273986713854
354 338 .36080318809611
323 339 .30136391034561
338 339 .0081273986713854
339 339 -.67710379932577
340 339 .028321681736464
355 339 .36080318809611
324 340 .30136391034561
339 340 .028321681736464
340 340 -.75620053339157
341 340 .098693036826855
356 340 .36080318809611
325 341 .30136391034561
340 341 .098693036826855
341 341 -1.0318302421313
342 341 .57333580747311
357 341 .36080318809611
86 342 -.40918156238003
87 342 -.35593962630527
326 342 .24822997524891
341 342 .24822997524891
342 342 -1.3235911791509
343 342 .29718942240998
358 342 .4147726223948
86 343 .49676738498855
88 343 -.43212894624331
327 343 .30136391034561
342 343 .18964986699336
343 343 -.90504481344955
344 343 .36080318809611
359 343 .36080318809611
87 344 .43212894624331
89 344 -.43212894624331
328 344 .30136391034561
343 344 .36080318809611
344 344 -.90504481344955
345 344 .36080318809611
360 344 .36080318809611
88 345 .43212894624331
90 345 -.43212894624331
329 345 .30136391034561
344 345 .36080318809611
345 345 -.90504481344955
346 345 .36080318809611
361 345 .36080318809611
89 346 .43212894624331
91 346 -.49676738498855
330 346 .30136391034561
345 346 .36080318809611
346 346 -.90504481344955
347 346 .18964986699336
362 346 .36080318809611
90 347 .35593962630527
91 347 .40918156238003
331 347 .24822997524891
346 347 .29718942240998
347 347 -1.3235911791509
348 347 .24822997524891
363 347 .4147726223948
332 348 .30136391034561
347 348 .57333580747311
348 348 -1.0318302421313
349 348 .098693036826855
364 348 .36080318809611
333 349 .30136391034561
348 349 .098693036826855
349 349 -.75620053339157
350 349 .028321681736464
365 349 .36080318809611
334 350 .30136391034561
349 350 .028321681736464
350 350 -.67710379932577
351 350 .0081273986713854
366 350 .36080318809611
335 351 .30136391034561
350 351 .0081273986713854
351 351 -.6544056171578
352 351 .002792307308737
367 351 .36080318809611
336 352 .30136391034561
351 352 .002792307308737
352 352 -.65016412081964
368 352 .36080318809611
337 353 .36080318809611
353 353 -.65016412081964
354 353 .002792307308737
369 353 .36080318809611
338 354 .36080318809611
353 354 .002792307308737
354 354 -.6544056171578
355 354 .0081273986713854
370 354 .36080318809611
339 355 .36080318809611
354 355 .0081273986713854
355 355 -.67710379932577
356 355 .028321681736464
371 355 .36080318809611
340 356 .36080318809611
355 356 .028321681736464
356 356 -.75620053339157
357 356 .098693036826855
372 356 .36080318809611
341 357 .36080318809611
356 357 .098693036826855
357 357 -1.0318302421313
358 357 .78153810164582
373 357 .36080318809611
342 358 .31385615518376
357 358 .21593075727543
358 358 -1.3013687807408
359 358 .25851969316311
374 358 .36080318809611
343 359 .36080318809611
358 359 .071426272113629
359 359 -.44321275238445
360 359 .36080318809611
375 359 .36080318809611
344 360 .36080318809611
359 360 .36080318809611
360 360 -.44321275238445
361 360 .36080318809611
376 360 .36080318809611
345 361 .36080318809611
360 361 .36080318809611
361 361 -.44321275238445
362 361 .36080318809611
377 361 .36080318809611
346 362 .36080318809611
361 362 .36080318809611
362 362 -.44321275238445
363 362 .071426272113629
378 362 .36080318809611
347 363 .31385615518376
362 363 .25851969316311
363 363 -1.3013687807408
364 363 .21593075727543
379 363 .36080318809611
348 364 .36080318809611
363 364 .78153810164582
364 364 -1.0318302421313
365 364 .098693036826855
380 364 .36080318809611
349 365 .36080318809611
364 365 .098693036826855
365 365 -.75620053339157
366 365 .028321681736464
381 365 .36080318809611
350 366 .36080318809611
365 366 .028321681736464
366 366 -.67710379932577
367 366 .0081273986713854
382 366 .36080318809611
351 367 .36080318809611
366 367 .0081273986713854
367 367 -.6544056171578
368 367 .002792307308737
383 367 .36080318809611
352 368 .36080318809611
367 368 .002792307308737
368 368 -.65016412081964
384 368 .36080318809611
353 369 .36080318809611
369 369 -.65016412081964
370 369 .002792307308737
385 369 .36080318809611
354 370 .36080318809611
369 370 .002792307308737
370 370 -.6544056171578
371 370 .0081273986713854
386 370 .36080318809611
355 371 .36080318809611
370 371 .0081273986713854
371 371 -.67710379932577
372 371 .028321681736464
387 371 .36080318809611
356 372 .36080318809611
371 372 .028321681736464
372 372 -.75620053339157
373 372 .098693036826855
388 372 .36080318809611
357 373 .36080318809611
372 373 .098693036826855
373 373 -1.0318302421313
374 373 .78153810164582
389 373 .36080318809611
358 374 .36080318809611
373 374 .21593075727543
374 374 -1.3013687807408
375 374 .25851969316311
390 374 .36080318809611
359 375 .36080318809611
374 375 .071426272113629
375 375 -.44321275238445
376 375 .36080318809611
391 375 .36080318809611
360 376 .36080318809611
375 376 .36080318809611
376 376 -.44321275238445
377 376 .36080318809611
392 376 .36080318809611
361 377 .36080318809611
376 377 .36080318809611
377 377 -.44321275238445
378 377 .36080318809611
393 377 .36080318809611
362 378 .36080318809611
377 378 .36080318809611
378 378 -.44321275238445
379 378 .071426272113629
394 378 .36080318809611
363 379 .36080318809611
378 379 .25851969316311
379 379 -1.3013687807408
380 379 .21593075727543
395 379 .36080318809611
364 380 .36080318809611
379 380 .78153810164582
380 380 -1.0318302421313
381 380 .098693036826855
396 380 .36080318809611
365 381 .36080318809611
380 381 .098693036826855
381 381 -.75620053339157
382 381 .028321681736464
397 381 .36080318809611
366 382 .36080318809611
381 382 .028321681736464
382 382 -.67710379932577
383 382 .0081273986713854
398 382 .36080318809611
367 383 .36080318809611
382 383 .0081273986713854
383 383 -.6544056171578
384 383 .002792307308737
399 383 .36080318809611
368 384 .36080318809611
383 384 .002792307308737
384 384 -.65016412081964
400 384 .36080318809611
369 385 .36080318809611
385 385 -.65016412081964
386 385 .002792307308737
401 385 .36080318809611
370 386 .36080318809611
385 386 .002792307308737
386 386 -.6544056171578
387 386 .0081273986713854
402 386 .36080318809611
371 387 .36080318809611
386 387 .0081273986713854
387 387 -.67710379932577
388 387 .028321681736464
403 387 .36080318809611
372 388 .36080318809611
387 388 .028321681736464
388 388 -.75620053339157
389 388 .098693036826855
404 388 .36080318809611
373 389 .36080318809611
388 389 .098693036826855
389 389 -1.0318302421313
390 389 .78153810164582
405 389 .36080318809611
374 390 .36080318809611
389 390 .21593075727543
390 390 -1.3013687807408
391 390 .25851969316311
406 390 .36080318809611
375 391 .36080318809611
390 391 .071426272113629
391 391 -.44321275238445
392 391 .36080318809611
407 391 .36080318809611
376 392 .36080318809611
391 392 .36080318809611
392 392 -.44321275238445
393 392 .36080318809611
408 392 .36080318809611
377 393 .36080318809611
392 393 .36080318809611
393 393 -.44321275238445
394 393 .36080318809611
409 393 .36080318809611
378 394 .36080318809611
393 394 .36080318809611
394 394 -.44321275238445
395 394 .071426272113629
410 394 .36080318809611
379 395 .36080318809611
394 395 .25851969316311
395 395 -1.3013687807408
396 395 .21593075727543
411 395 .36080318809611
380 396 .36080318809611
395 396 .78153810164582
396 396 -1.0318302421313
397 396 .098693036826855
412 396 .36080318809611
381 397 .36080318809611
396 397 .098693036826855
397 397 -.75620053339157
398 397 .028321681736464
413 397 .36080318809611
382 398 .36080318809611
397 398 .028321681736464
398 398 -.67710379932577
399 398 .0081273986713854
414 398 .36080318809611
383 399 .36080318809611
398 399 .0081273986713854
399 399 -.6544056171578
400 399 .002792307308737
415 399 .36080318809611
384 400 .36080318809611
399 400 .002792307308737
400 400 -.65016412081964
416 400 .36080318809611
385 401 .36080318809611
401 401 -.65016412081964
402 401 .002792307308737
417 401 .36080318809611
386 402 .36080318809611
401 402 .002792307308737
402 402 -.6544056171578
403 402 .0081273986713854
418 402 .36080318809611
387 403 .36080318809611
402 403 .0081273986713854
403 403 -.67710379932577
404 403 .028321681736464
419 403 .36080318809611
388 404 .36080318809611
403 404 .028321681736464
404 404 -.75620053339157
405 404 .098693036826855
420 404 .36080318809611
389 405 .36080318809611
404 405 .098693036826855
405 405 -1.0318302421313
406 405 .78153810164582
421 405 .36080318809611
390 406 .36080318809611
405 406 .21593075727543
406 406 -1.3013687807408
407 406 .25851969316311
422 406 .31385615518376
391 407 .36080318809611
406 407 .071426272113629
407 407 -.44321275238445
408 407 .36080318809611
423 407 .36080318809611
392 408 .36080318809611
407 408 .36080318809611
408 408 -.44321275238445
409 408 .36080318809611
424 408 .36080318809611
393 409 .36080318809611
408 409 .36080318809611
409 409 -.44321275238445
410 409 .36080318809611
425 409 .36080318809611
394 410 .36080318809611
409 410 .36080318809611
410 410 -.44321275238445
411 410 .071426272113629
426 410 .36080318809611
395 411 .36080318809611
410 411 .25851969316311
411 411 -1.3013687807408
412 411 .21593075727543
427 411 .31385615518376
396 412 .36080318809611
411 412 .78153810164582
412 412 -1.0318302421313
413 412 .098693036826855
428 412 .36080318809611
397 413 .36080318809611
412 413 .098693036826855
413 413 -.75620053339157
414 413 .028321681736464
429 413 .36080318809611
398 414 .36080318809611
413 414 .028321681736464
414 414 -.67710379932577
415 414 .0081273986713854
430 414 .36080318809611
399 415 .36080318809611
414 415 .0081273986713854
415 415 -.6544056171578
416 415 .002792307308737
431 415 .36080318809611
400 416 .36080318809611
415 416 .002792307308737
416 416 -.65016412081964
432 416 .36080318809611
401 417 .36080318809611
417 417 -.65016412081964
418 417 .002792307308737
433 417 .30136391034561
402 418 .36080318809611
417 418 .002792307308737
418 418 -.6544056171578
419 418 .0081273986713854
434 418 .30136391034561
403 419 .36080318809611
418 419 .0081273986713854
419 419 -.67710379932577
420 419 .028321681736464
435 419 .30136391034561
404 420 .36080318809611
419 420 .028321681736464
420 420 -.75620053339157
421 420 .098693036826855
436 420 .30136391034561
405 421 .36080318809611
420 421 .098693036826855
421 421 -1.0318302421313
422 421 .57333580747311
437 421 .30136391034561
166 422 .40918156238003
167 422 .35593962630527
406 422 .4147726223948
421 422 .24822997524891
422 422 -1.3235911791509
423 422 .29718942240998
438 422 .24822997524891
166 423 -.49676738498855
168 423 .43212894624331
407 423 .36080318809611
422 423 .18964986699336
423 423 -.90504481344955
424 423 .36080318809611
439 423 .30136391034561
167 424 -.43212894624331
169 424 .43212894624331
408 424 .36080318809611
423 424 .36080318809611
424 424 -.90504481344955
425 424 .36080318809611
440 424 .30136391034561
168 425 -.43212894624331
170 425 .43212894624331
409 425 .36080318809611
424 425 .36080318809611
425 425 -.90504481344955
426 425 .36080318809611
441 425 .30136391034561
169 426 -.43212894624331
171 426 .49676738498855
410 426 .36080318809611
425 426 .36080318809611
426 426 -.90504481344955
427 426 .18964986699336
442 426 .30136391034561
170 427 -.35593962630527
171 427 -.40918156238003
411 427 .4147726223948
426 427 .29718942240998
427 427 -1.3235911791509
428 427 .24822997524891
443 427 .24822997524891
412 428 .36080318809611
427 428 .57333580747311
428 428 -1.0318302421313
429 428 .098693036826855
444 428 .30136391034561
413 429 .36080318809611
428 429 .098693036826855
429 429 -.75620053339157
430 429 .028321681736464
445 429 .30136391034561
414 430 .36080318809611
429 430 .028321681736464
430 430 -.67710379932577
431 430 .0081273986713854
446 430 .30136391034561
415 431 .36080318809611
430 431 .0081273986713854
431 431 -.6544056171578
432 431 .002792307308737
447 431 .30136391034561
416 432 .36080318809611
431 432 .002792307308737
432 432 -.65016412081964
448 432 .30136391034561
417 433 .30136391034561
433 433 -.31511748843625
434 433 .002792307308737
449 433 .098693036826855
418 434 .30136391034561
433 434 .002792307308737
434 434 -.31935898477441
435 434 .0081273986713854
450 434 .098693036826855
419 435 .30136391034561
434 435 .0081273986713854
435 435 -.34205716694237
436 435 .028321681736464
451 435 .098693036826855
420 436 .30136391034561
435 436 .028321681736464
436 436 -.42115390100817
437 436 .098693036826855
452 436 .098693036826855
421 437 .30136391034561
436 437 .098693036826855
437 437 -.69678360974787
438 437 .30136391034561
453 437 .098693036826855
422 438 .36587123036905
437 438 .30136391034561
438 438 -1.0318302421313
439 438 .36080318809611
454 438 .098693036826855
423 439 .30136391034561
438 439 .36080318809611
439 439 -1.0318302421313
440 439 .36080318809611
455 439 .098693036826855
424 440 .30136391034561
439 440 .36080318809611
440 440 -1.0318302421313
441 440 .36080318809611
456 440 .098693036826855
425 441 .30136391034561
440 441 .36080318809611
441 441 -1.0318302421313
442 441 .36080318809611
457 441 .098693036826855
426 442 .30136391034561
441 442 .36080318809611
442 442 -1.0318302421313
443 442 .36080318809611
458 442 .098693036826855
427 443 .36587123036905
442 443 .36080318809611
443 443 -1.0318302421313
444 443 .30136391034561
459 443 .098693036826855
428 444 .30136391034561
443 444 .30136391034561
444 444 -.69678360974787
445 444 .098693036826855
460 444 .098693036826855
429 445 .30136391034561
444 445 .098693036826855
445 445 -.42115390100817
446 445 .028321681736464
461 445 .098693036826855
430 446 .30136391034561
445 446 .028321681736464
446 446 -.34205716694237
447 446 .0081273986713854
462 446 .098693036826855
431 447 .30136391034561
446 447 .0081273986713854
447 447 -.31935898477441
448 447 .002792307308737
463 447 .098693036826855
432 448 .30136391034561
447 448 .002792307308737
448 448 -.31511748843625
464 448 .098693036826855
433 449 .098693036826855
449 449 -.039487779696554
450 449 .002792307308737
465 449 .028321681736464
434 450 .098693036826855
449 450 .002792307308737
450 450 -.043729276034719
451 450 .0081273986713854
466 450 .028321681736464
435 451 .098693036826855
450 451 .0081273986713854
451 451 -.066427458202681
452 451 .028321681736464
467 451 .028321681736464
436 452 .098693036826855
451 452 .028321681736464
452 452 -.14552419226848
453 452 .098693036826855
468 452 .028321681736464
437 453 .098693036826855
452 453 .098693036826855
453 453 -.42115390100817
454 453 .30136391034561
469 453 .028321681736464
438 454 .098693036826855
453 454 .30136391034561
454 454 -.75620053339157
455 454 .36080318809611
470 454 .028321681736464
439 455 .098693036826855
454 455 .36080318809611
455 455 -.75620053339157
456 455 .36080318809611
471 455 .028321681736464
440 456 .098693036826855
455 456 .36080318809611
456 456 -.75620053339157
457 456 .36080318809611
472 456 .028321681736464
441 457 .098693036826855
456 457 .36080318809611
457 457 -.75620053339157
458 457 .36080318809611
473 457 .028321681736464
442 458 .098693036826855
457 458 .36080318809611
458 458 -.75620053339157
459 458 .36080318809611
474 458 .028321681736464
443 459 .098693036826855
458 459 .36080318809611
459 459 -.75620053339157
460 459 .30136391034561
475 459 .028321681736464
444 460 .098693036826855
459 460 .30136391034561
460 460 -.42115390100817
461 460 .098693036826855
476 460 .028321681736464
445 461 .098693036826855
460 461 .098693036826855
461 461 -.14552419226848
462 461 .028321681736464
477 461 .028321681736464
446 462 .098693036826855
461 462 .028321681736464
462 462 -.066427458202681
463 462 .0081273986713854
478 462 .028321681736464
447 463 .098693036826855
462 463 .0081273986713854
463 463 -.043729276034719
464 463 .002792307308737
479 463 .028321681736464
448 464 .098693036826855
463 464 .002792307308737
464 464 -.039487779696554
480 464 .028321681736464
449 465 .028321681736464
465 465 .039608954369245
466 465 .002792307308737
481 465 .0081273986713854
450 466 .028321681736464
465 466 .002792307308737
466 466 .035367458031081
467 466 .0081273986713854
482 466 .0081273986713854
451 467 .028321681736464
466 467 .0081273986713854
467 467 .012669275863119
468 467 .028321681736464
483 467 .0081273986713854
452 468 .028321681736464
467 468 .028321681736464
468 468 -.066427458202681
469 468 .098693036826855
484 468 .0081273986713854
453 469 .028321681736464
468 469 .098693036826855
469 469 -.34205716694237
470 469 .30136391034561
485 469 .0081273986713854
454 470 .028321681736464
469 470 .30136391034561
470 470 -.67710379932577
471 470 .36080318809611
486 470 .0081273986713854
455 471 .028321681736464
470 471 .36080318809611
471 471 -.67710379932577
472 471 .36080318809611
487 471 .0081273986713854
456 472 .028321681736464
471 472 .36080318809611
472 472 -.67710379932577
473 472 .36080318809611
488 472 .0081273986713854
457 473 .028321681736464
472 473 .36080318809611
473 473 -.67710379932577
474 473 .36080318809611
489 473 .0081273986713854
458 474 .028321681736464
473 474 .36080318809611
474 474 -.67710379932577
475 474 .36080318809611
490 474 .0081273986713854
459 475 .028321681736464
474 475 .36080318809611
475 475 -.67710379932577
476 475 .30136391034561
491 475 .0081273986713854
460 476 .028321681736464
475 476 .30136391034561
476 476 -.34205716694237
477 476 .098693036826855
492 476 .0081273986713854
461 477 .028321681736464
476 477 .098693036826855
477 477 -.066427458202681
478 477 .028321681736464
493 477 .0081273986713854
462 478 .028321681736464
477 478 .028321681736464
478 478 .012669275863119
479 478 .0081273986713854
494 478 .0081273986713854
463 479 .028321681736464
478 479 .0081273986713854
479 479 .035367458031081
480 479 .002792307308737
495 479 .0081273986713854
464 480 .028321681736464
479 480 .002792307308737
480 480 .039608954369245
496 480 .0081273986713854
465 481 .0081273986713854
481 481 .062307136537207
482 481 .002792307308737
497 481 .002792307308737
466 482 .0081273986713854
481 482 .002792307308737
482 482 .058065640199043
483 482 .0081273986713854
498 482 .002792307308737
467 483 .0081273986713854
482 483 .0081273986713854
483 483 .035367458031081
484 483 .028321681736464
499 483 .002792307308737
468 484 .0081273986713854
483 484 .028321681736464
484 484 -.043729276034719
485 484 .098693036826855
500 484 .002792307308737
469 485 .0081273986713854
484 485 .098693036826855
485 485 -.31935898477441
486 485 .30136391034561
501 485 .002792307308737
470 486 .0081273986713854
485 486 .30136391034561
486 486 -.6544056171578
487 486 .36080318809611
502 486 .002792307308737
471 487 .0081273986713854
486 487 .36080318809611
487 487 -.6544056171578
488 487 .36080318809611
503 487 .002792307308737
472 488 .0081273986713854
487 488 .36080318809611
488 488 -.6544056171578
489 488 .36080318809611
504 488 .002792307308737
473 489 .0081273986713854
488 489 .36080318809611
489 489 -.6544056171578
490 489 .36080318809611
505 489 .002792307308737
474 490 .0081273986713854
489 490 .36080318809611
490 490 -.6544056171578
491 490 .36080318809611
506 490 .002792307308737
475 491 .0081273986713854
490 491 .36080318809611
491 491 -.6544056171578
492 491 .30136391034561
507 491 .002792307308737
476 492 .0081273986713854
491 492 .30136391034561
492 492 -.31935898477441
493 492 .098693036826855
508 492 .002792307308737
477 493 .0081273986713854
492 493 .098693036826855
493 493 -.043729276034719
494 493 .028321681736464
509 493 .002792307308737
478 494 .0081273986713854
493 494 .028321681736464
494 494 .035367458031081
495 494 .0081273986713854
510 494 .002792307308737
479 495 .0081273986713854
